internal_id,external_id,image_external_id,image_file,image_path,image_url,ID方式,external_id状態,英傑名,職,職業,コスト,因子1,因子2,因子3,因子4,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,ID対応状況,ID対応方法,ID元英傑名,育成技能1,育成技能2,育成技能3,追加更新,技能,詳細,確認状態,主キー運用,external_id運用メモ
EIK_0121,71786710,71786710,71786710.webp,images/eiketsu/71786710.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/71786710.webp,独自ID,元サイトIDあり,加藤段蔵,忍者,忍者,7,忍法,忍び,対象外,対象外,32254,15080,2868,1598,2411,1622,1838,970,1021,998,1217,ID確定,英傑名完全一致,加藤段蔵,生命上昇率向上Lv.5,器用上昇Lv.2,,2022/9/5,鳶加藤の幻撃,敵単体に強力な間接武器攻撃を行い、結界・術結界を破壊する。物理耐性と最大生命力を低下させる。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0122,51053728,51053728,51053728.webp,images/eiketsu/51053728.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/51053728.webp,独自ID,元サイトIDあり,藤林正保,忍者,忍者,7,忍法,忍び,対象外,対象外,29346,14227,2766,1102,2139,1364,1820,903,907,912,1186,ID確定,英傑名完全一致,藤林正保,器用上昇Lv.2,気合上昇率向上Lv.1,,2022/9/5,月下暗剣殺,敵単体に結界を破壊する痺れ斬りを行う。属性付与効果を打ち消して自身へ写し取り、継続ダメージを与える。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0123,27178556,27178556,27178556.webp,images/eiketsu/27178556.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/27178556.webp,独自ID,元サイトIDあり,望月千代女,忍者,忍者,7,忍術,女傑,対象外,対象外,30212,16594,1722,1264,2028,2488,2870,2005,2027,1415,1445,ID確定,英傑名完全一致,望月千代女,魅力修練志向Lv.5,知力修練上昇Lv.2,,2022/9/5,呪針誅殺の術,敵単体に無属性術攻撃を行い、水・土属性呪詛を与え、術耐性を低下させる。生命50%以下の敵に追加ダメージ。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0124,72381802,72381802,72381802.webp,images/eiketsu/72381802.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/72381802.webp,独自ID,元サイトIDあり,黒田官兵衛,神主・巫女,神主/巫女,7,神道,知将,才腕,多才,30271,18489,1864,1469,1805,2813,2031,1265,2796,1171,1207,ID確定,英傑名完全一致,黒田官兵衛,知力上昇率向上Lv.5,知力修練志向Lv.3,知力上昇Lv.1,2022/8/2,官兵衛の神算,任意味方二体の攻撃力・知力・魅力を上げる。効果は対象の能力値に依存。さらに、気合を回復し、気合回復速度を上昇させる。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0125,81296,81296,81296.webp,images/eiketsu/81296.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/81296.webp,独自ID,元サイトIDあり,竹中半兵衛,陰陽師,陰陽師,7,陰陽道,知将,才椀,明敏,27094,18288,951,1757,1330,2745,2424,1921,1822,1829,2891,ID確定,英傑名完全一致,竹中半兵衛,知力上昇Lv.5,気合上昇率上昇Lv.2,,2022/8/2,半兵衛の鬼謀,敵単体と敵全体に風属性術攻撃を行い、風属性呪詛を与え、確率で行動不能にする。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0126,81296,81296,81296.webp,images/eiketsu/81296.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/81296.webp,独自ID,元サイトIDあり,竹中半兵衛,陰陽師,陰陽師,5,陰陽道,名臣,対象外,対象外,20274,12455,564,688,588,1591,1670,1208,945,1137,1035,ID確定,英傑名完全一致,竹中半兵衛,,,,2022/8/2,半兵衛の鬼謀,敵単体と敵全体に風属性術攻撃を行い、風属性呪詛を与え、確率で行動不能にする。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0127,62730230,62730230,62730230.webp,images/eiketsu/62730230.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/62730230.webp,独自ID,元サイトIDあり,本多正信,陰陽師,陰陽師,7,仙道,知将,対象外,対象外,24886,15240,2082,1277,1063,2759,1771,1598,1227,1195,1285,ID確定,英傑名完全一致,本多正信,知力修練上昇Lv.2,知力修練志向Lv.1,,2022/8/2,狡猾なる策謀,敵全体に無属性術攻撃を行い、生命力継続ダメージを与える。気合回復速度、知力、魅力、命中力、回避力を下げ、ウェイトを増やす。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0128,66644231,66644231,66644231.webp,images/eiketsu/66644231.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/66644231.webp,独自ID,元サイトIDあり,浅井長政,侍,侍,8,武芸,知将,対象外,対象外,30125,17184,2656,1405,1589,1466,2097,1167,1142,1130,1318,ID確定,英傑名完全一致,浅井長政,耐久上昇率向上Lv.3,,,2022/4/1,夜叉一閃,敵単体に強力な物理ダメージと風属性術ダメージを与える。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0129,20398156,20398156,20398156.webp,images/eiketsu/20398156.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/20398156.webp,独自ID,元サイトIDあり,朝倉義景,陰陽師,陰陽師,8,仙道,文化人,対象外,対象外,31605,15240,1041,1702,1182,2547,2361,2363,1162,1132,1217,ID確定,英傑名完全一致,朝倉義景,土属性上昇Lv.3,,,2022/4/1,栄華の朧夢,敵単体に無属性術ダメージと一定時間継続ダメージを与え、確率で眠り状態にする。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0130,68377669,68377669,68377669.webp,images/eiketsu/68377669.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/68377669.webp,独自ID,元サイトIDあり,石田三成,僧,僧,7,密教,名臣,明敏,対象外,31445,15553,1248,1474,1250,2527,2270,1410,1329,1305,2020,ID確定,英傑名完全一致,石田三成,知力上昇Lv.2,,,2022/4/1,疾風の采配,敵単体に風属性術攻撃を行い、味方全体の生命力を回復し、風属性の槍効果を付与。また、自身の回復術の効果が上昇する。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0131,1210385,1210385,1210385.webp,images/eiketsu/1210385.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/1210385.webp,独自ID,元サイトIDあり,蒲生氏郷,侍,侍,6,軍学,名臣,対象外,対象外,33139,19892,2537,1898,1928,2411,2634,2201,2177,2070,2216,ID確定,英傑名完全一致,蒲生氏郷,生命上昇率向上Lv.1,魅力上昇Lv.1,,2026/2/5,転変槍術,敵全体に間接攻撃を行い、土・水・火・風のLv1属性付与効果を反転させる。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0132,47015039,47015039,47015039.webp,images/eiketsu/47015039.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/47015039.webp,独自ID,元サイトIDあり,真柄直隆,侍,侍,6,武芸,剣豪,対象外,洒落者,28324,11900,2689,1015,1437,728,1578,645,668,667,654,ID確定,英傑名完全一致,真柄直隆,腕力上昇率向上Lv.1,腕力上昇Lv.1,,2022/4/1,真柄大太刀斬,敵単体に近接攻撃を行い、物理耐性低下状態を付与し、間歇術、存命術の技能効果を下げる。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0133,95213074,95213074,95213074.webp,images/eiketsu/95213074.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/95213074.webp,独自ID,元サイトIDあり,伊達政宗,侍,侍,8,武芸,野心家,対象外,対象外,32008,16871,2499,1501,1561,1506,1852,1167,1196,1184,1160,ID確定,英傑名完全一致,伊達政宗,腕力修練志向Lv.5,器用上昇率向上Lv.3,,2022/3/1,鎮圧の一閃,敵全体に間接攻撃を行う。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0134,70490680,70490680,70490680.webp,images/eiketsu/70490680.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/70490680.webp,独自ID,元サイトIDあり,雑賀孫市,鍛冶屋,鍛冶屋,8,鉄砲鍛冶,飛道具使い,対象外,対象外,32016,14199,2619,1868,1545,1073,2233,1019,1052,1423,1088,ID確定,英傑名完全一致,雑賀孫市,腕力上昇率向上Lv.3,,,2022/3/1,飛鳥三連,敵単体に挑発を受けても攻撃対象を選べる三段撃ち。とどめを刺した敵に蘇生不可状態を付与し、自身の器用さを上げる。神種族に追加ダメージ。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0135,21839673,21839673,21839673.webp,images/eiketsu/21839673.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/21839673.webp,独自ID,元サイトIDあり,愛姫,陰陽師,陰陽師,7,陰陽道,内助の功,対象外,対象外,29484,18115,1059,1722,1184,2281,2402,1510,1521,1466,1581,ID確定,英傑名完全一致,愛姫,器用修練上昇Lv.2,,,2022/3/1,神殺光明,敵単体と敵全体に無属性術攻撃を行い物理耐性低下状態を付与し、自身に結界を張る。神種族に追加ダメージ。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0136,67426801,67426801,67426801.webp,images/eiketsu/67426801.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/67426801.webp,独自ID,元サイトIDあり,鈴木重意,侍,侍,7,武士道,勇将,対象外,飛道具使い,29773,20218,2276,1908,2092,1817,2718,1155,1226,1216,1045,ID確定,英傑名完全一致,鈴木重意,器用修練志向Lv.2,,,2022/3/1,雑賀流誘い水,敵単体に近接攻撃を行いつつ、長時間注意を引きつけ、自身に4回分の物理生命力ダメージを気合ダメージに変換する強結界を張る。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0137,65088044,65088044,65088044.webp,images/eiketsu/65088044.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/65088044.webp,独自ID,元サイトIDあり,岡吉正,鍛冶屋,鍛冶屋,6,鉄砲鍛冶,神仏の徒,対象外,対象外,23303,11312,2540,1527,1515,709,1800,730,788,856,844,ID確定,英傑名完全一致,岡吉正,腕力修練志向Lv.1,,,2022/3/1,追込の一弾,敵単体に挑発を受けても攻撃対象を選べる間接攻撃を行う。生命力が50%以下の敵を攻撃するとダメージ追加。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0138,22724168,22724168,22724168.webp,images/eiketsu/22724168.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/22724168.webp,独自ID,元サイトIDあり,原田宗時,傾奇者,傾奇者,6,地勢,洒落者,対象外,対象外,28148,12926,1235,1220,1139,1512,1401,854,812,786,827,ID確定,英傑名完全一致,原田宗時,知力上昇率向上Lv.1,,,2022/3/1,飛躍滅神斬,敵単体に近接攻撃を行う。神種族に追加ダメージ。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0139,23064988,23064988,23064988.webp,images/eiketsu/23064988.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/23064988.webp,独自ID,元サイトIDあり,足利義輝,侍,侍,8,武芸,剣豪,対象外,対象外,30394,17340,2633,1365,1672,1479,2080,1167,1088,1077,1477,ID確定,英傑名完全一致,足利義輝,魅力修練上昇Lv.3,,,2022/1/31,獅子奮迅,敵単体に超強力な連撃を行う。鬼種族に追加ダメージ。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0140,57511611,57511611,57511611.webp,images/eiketsu/57511611.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/57511611.webp,独自ID,元サイトIDあり,朝比奈泰朝,薬師,薬師,7,神通力,勇将,対象外,対象外,25879,20035,1114,1680,1458,2546,1842,1653,1266,2591,1257,ID確定,英傑名完全一致,朝比奈泰朝,火属性上昇Lv.2,,,2022/1/31,滅鬼火焰獄,敵全体に火属性術攻撃し、攻撃力を低下。鬼種族に追加ダメージ。受ける物理攻撃ダメージが増加する状態を付与。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0141,8660658,8660658,8660658.webp,images/eiketsu/8660658.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/8660658.webp,独自ID,元サイトIDあり,和田惟政,忍者,忍者,7,忍術,忍び,対象外,対象外,27060,14950,1758,1189,2119,2451,1864,2458,1232,1268,1362,ID確定,英傑名完全一致,和田惟政,土属性上昇率向上Lv.2,,,2022/1/31,神雷罰鬼,任意の敵3体に、呪詛の数に応じた土属性術ダメージを与える。鬼種族に追加ダメージ。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0142,12320097,12320097,12320097.webp,images/eiketsu/12320097.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/12320097.webp,独自ID,元サイトIDあり,三淵晴員,侍,侍,6,軍学,神仏の徒,対象外,対象外,34150,12834,1197,1524,1141,1526,2424,996,985,937,1003,ID確定,英傑名完全一致,三淵晴員,風属性上昇率向上Lv.1,,,2022/1/31,晴員の差略,任意の敵3体の注意を引きつけ、状態レベル2の強力な四属性呪詛を付与する。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0143,69469469,69469469,69469469.webp,images/eiketsu/69469469.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/69469469.webp,独自ID,元サイトIDあり,瀬名氏俊,陰陽師,陰陽師,6,仙道,世渡り上手,対象外,対象外,22056,12889,720,1085,881,2243,1606,1093,1679,900,1004,ID確定,英傑名完全一致,瀬名氏俊,知力修練志向Lv.1,,,2022/1/31,悪鬼氷縛,敵全体に水属性術攻撃を放ち、確率で近接攻撃を一定時間封じる。鬼種族に追加ダメージ。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0144,21889238,21889238,21889238.webp,images/eiketsu/21889238.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/21889238.webp,独自ID,元サイトIDあり,猿飛佐助,忍者,忍者,7,忍術,忍び,対象外,対象外,26272,14202,1722,1151,1816,2024,1938,807,2520,2536,806,ID確定,英傑名完全一致,猿飛佐助,火属性上昇率向上Lv.2,,,2021/11/8,焔舞氷壊の術,任意の敵3体に火属性と水属性の術を放ち、状態レベル2の火属性・水属性呪詛をつける。大神種族に追加ダメージ。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0145,87005651,87005651,87005651.webp,images/eiketsu/87005651.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/87005651.webp,独自ID,元サイトIDあり,杉谷善住坊,鍛冶屋,鍛冶屋,7,鉄砲鍛冶,飛道具使い,対象外,対象外,26336,15050,2700,2084,1396,897,1751,1059,1136,1078,1109,ID確定,英傑名完全一致,杉谷善住坊,腕力上昇率向上Lv.2,,,2021/11/8,千草峠の狙撃,敵単体に強力な間接攻撃を行う。生命力が50%以下の敵を攻撃するとダメージ追加。荒神種族に追加ダメージ。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0146,33158062,33158062,33158062.webp,images/eiketsu/33158062.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/33158062.webp,独自ID,元サイトIDあり,室賀正武,陰陽師,陰陽師,6,召喚術,野心家,対象外,対象外,30814,20068,504,981,619,1805,1315,1009,1015,1013,1016,ID確定,英傑名完全一致,室賀正武,知力修練志向Lv.1,,,2021/11/8,室賀流喝爆符,敵単体に強力な術を放ち、自身の蓄積値を1000増加させる。荒神種族に追加ダメージ。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0147,23394006,23394006,23394006.webp,images/eiketsu/23394006.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/23394006.webp,独自ID,元サイトIDあり,植田光次,神主・巫女,神主/巫女,6,古神道,忍び,対象外,対象外,27284,18798,943,1040,1021,2110,1589,906,980,958,2353,ID確定,英傑名完全一致,植田光次,風属性上昇Lv.1,,,2021/11/8,四柱神護の祝,味方全体に状態レベル2の四属性付与をつけ、選択した1人の生命力を大きく回復。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0148,71309377,71309377,71309377.webp,images/eiketsu/71309377.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/71309377.webp,独自ID,元サイトIDあり,斎藤道三,僧,僧,8,僧兵,野心家,才腕,対象外,31707,15699,2851,1748,1328,1905,1896,1307,1177,1094,1094,ID確定,英傑名完全一致,斎藤道三,気合上昇率向上Lv.3,,,2021/10/4,蝮の劇毒,敵全体に無属性術ダメージと一定時間継続ダメージを与え、確率で行動不能にする。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
