result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_361910,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0086|EIK_0103|EIK_0247|EIK_0331|EIK_0322|EIK_0095,毛利勝永|長野業正|島左近|果心居士|北条氏政|柳生宗矩,EIK_0086|EIK_0103|EIK_0247|EIK_0331|EIK_0322|EIK_0095,泰然自若|もののふ|根性の絆|柔能制剛|謀略家|侍|知勇兼備,泰然自若|もののふ|根性の絆|柔能制剛|謀略家|侍|知勇兼備,9381,1188,331,409,195,272,178,250,253,264,266,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0086|EIK_0095|EIK_0103|EIK_0247|EIK_0322|EIK_0331||もののふ|侍|柔能制剛|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,12987,12987,jinpo_result_db_7_part021.csv
step174_7_361911,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0093|EIK_0071|EIK_0017|EIK_0270|EIK_0286|EIK_0339,大内義隆|納涼忍お綾|堀秀政|鵜殿長持|細川藤孝|今川氏真,EIK_0093|EIK_0071|EIK_0017|EIK_0270|EIK_0286|EIK_0339,才腕の絆|多芸多才|技巧伝承|文明開化|巧言令色|山紫水明|文化人の絆,才腕の絆|多芸多才|技巧伝承|文明開化|巧言令色|山紫水明|文化人の絆,8866,985,73,101,445,266,376,459,454,462,500,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0017|EIK_0071|EIK_0093|EIK_0270|EIK_0286|EIK_0339||多芸多才|山紫水明|巧言令色|才腕の絆|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,12987,12987,jinpo_result_db_7_part021.csv
step174_7_361912,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0093|EIK_0387|EIK_0095|EIK_0268|EIK_0132|EIK_0017,大内義隆|朝倉義景(八雷)|柳生宗矩|伊達成実|真柄直隆|堀秀政,EIK_0093|EIK_0387|EIK_0095|EIK_0268|EIK_0132|EIK_0017,山紫水明|技巧伝承|文化人の絆|武芸の絆|剣豪の絆|文明開化|多芸多才,山紫水明|技巧伝承|文化人の絆|武芸の絆|剣豪の絆|文明開化|多芸多才,9711,0,336,117,595,267,254,421,426,417,443,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0017|EIK_0093|EIK_0095|EIK_0132|EIK_0268|EIK_0387||剣豪の絆|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|武芸の絆,,step174_validate_repair_7_9,12987,12987,jinpo_result_db_7_part021.csv
step174_7_361913,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0095|EIK_0040|EIK_0132|EIK_0315|EIK_0249|EIK_0217,柳生宗矩|北条氏邦|真柄直隆|馬場信春|道場娘まり(和装)|宮本武蔵(涼),EIK_0095|EIK_0040|EIK_0132|EIK_0315|EIK_0249|EIK_0217,武芸の絆|多芸多才|流行創出|戦場の華|侍|豪傑|剣豪の絆,武芸の絆|多芸多才|流行創出|戦場の華|侍|豪傑|剣豪の絆,8978,1890,690,154,279,149,233,139,154,135,186,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0040|EIK_0095|EIK_0132|EIK_0217|EIK_0249|EIK_0315||侍|剣豪の絆|多芸多才|戦場の華|武芸の絆|流行創出|豪傑,,step174_validate_repair_7_9,12987,12987,jinpo_result_db_7_part021.csv
step174_7_361914,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0095|EIK_0042|EIK_0256|EIK_0230|EIK_0109|EIK_0027,柳生宗矩|谷忠澄|魔女ルシア|出雲阿国(野望)|大祝鶴|上杉謙信,EIK_0095|EIK_0042|EIK_0256|EIK_0230|EIK_0109|EIK_0027,多芸多才|技巧伝承|文明開化|竜飛鳳舞|神主・巫女|洒落者の絆|女傑の絆,多芸多才|技巧伝承|文明開化|竜飛鳳舞|神主・巫女|洒落者の絆|女傑の絆,9243,1004,394,57,264,347,560,275,286,259,298,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0027|EIK_0042|EIK_0095|EIK_0109|EIK_0230|EIK_0256||多芸多才|女傑の絆|技巧伝承|文明開化|洒落者の絆|神主・巫女|竜飛鳳舞,,step174_validate_repair_7_9,12987,12987,jinpo_result_db_7_part021.csv
step174_7_361915,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0095|EIK_0078|EIK_0256|EIK_0224|EIK_0070|EIK_0040,柳生宗矩|石川数正|魔女ルシア|黒猫ノア|前田利家(兎忍)|北条氏邦,EIK_0095|EIK_0078|EIK_0256|EIK_0224|EIK_0070|EIK_0040,技巧伝承|文明開化|洒落者の絆|戦場の華|武芸の絆|多芸多才|流行創出,技巧伝承|文明開化|洒落者の絆|戦場の華|武芸の絆|多芸多才|流行創出,9051,847,239,106,273,292,526,406,418,386,443,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0040|EIK_0070|EIK_0078|EIK_0095|EIK_0224|EIK_0256||多芸多才|戦場の華|技巧伝承|文明開化|武芸の絆|洒落者の絆|流行創出,,step174_validate_repair_7_9,12987,12987,jinpo_result_db_7_part021.csv
step174_7_361916,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0095|EIK_0166|EIK_0256|EIK_0070|EIK_0239|EIK_0175,柳生宗矩|太原雪斎|魔女ルシア|前田利家(兎忍)|真田幸村(水練)|織田信長,EIK_0095|EIK_0166|EIK_0256|EIK_0070|EIK_0239|EIK_0175,技巧伝承|文明開化|文化人の絆|流行創出|洒落者の絆|戦場の華|武芸の絆,技巧伝承|文明開化|文化人の絆|流行創出|洒落者の絆|戦場の華|武芸の絆,9219,903,162,56,315,211,413,399,484,403,422,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0070|EIK_0095|EIK_0166|EIK_0175|EIK_0239|EIK_0256||戦場の華|技巧伝承|文化人の絆|文明開化|武芸の絆|洒落者の絆|流行創出,,step174_validate_repair_7_9,12987,12987,jinpo_result_db_7_part021.csv
step174_7_361917,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0107|EIK_0230|EIK_0249|EIK_0045|EIK_0291|EIK_0217,井伊直虎|出雲阿国(野望)|道場娘まり(和装)|御子神典膳|山県昌景|宮本武蔵(涼),EIK_0107|EIK_0230|EIK_0249|EIK_0045|EIK_0291|EIK_0217,女傑の絆|戦場の華|侍|剣豪の絆|軍学の絆|豪傑|もののふ,女傑の絆|戦場の華|侍|剣豪の絆|軍学の絆|豪傑|もののふ,9891,1394,766,170,217,124,425,0,0,0,0,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0045|EIK_0107|EIK_0217|EIK_0230|EIK_0249|EIK_0291||もののふ|侍|剣豪の絆|女傑の絆|戦場の華|豪傑|軍学の絆,,step174_validate_repair_7_9,12987,12987,jinpo_result_db_7_part021.csv
step174_7_361918,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0224|EIK_0239|EIK_0256|EIK_0335|EIK_0024|EIK_0183,黒猫ノア|真田幸村(水練)|魔女ルシア|古田織部|今川義元|宇佐美定満,EIK_0224|EIK_0239|EIK_0256|EIK_0335|EIK_0024|EIK_0183,文明開化|洒落者の絆|流行創出|文化人の絆|山紫水明|技巧伝承|多芸多才,文明開化|洒落者の絆|流行創出|文化人の絆|山紫水明|技巧伝承|多芸多才,8600,834,72,55,286,334,378,631,669,523,605,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0024|EIK_0183|EIK_0224|EIK_0239|EIK_0256|EIK_0335||多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,12987,12987,jinpo_result_db_7_part021.csv
step174_7_361919,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0233|EIK_0060|EIK_0387|EIK_0256|EIK_0093|EIK_0366,小早川隆景(羽織)|庵原将監|朝倉義景(八雷)|魔女ルシア|大内義隆|新開実綱,EIK_0233|EIK_0060|EIK_0387|EIK_0256|EIK_0093|EIK_0366,陰陽師|立役者|山紫水明|文化人の絆|技巧伝承|文明開化|知勇兼備,陰陽師|立役者|山紫水明|文化人の絆|技巧伝承|文明開化|知勇兼備,8576,1309,40,73,268,485,286,496,495,466,493,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0060|EIK_0093|EIK_0233|EIK_0256|EIK_0366|EIK_0387||山紫水明|技巧伝承|文化人の絆|文明開化|知勇兼備|立役者|陰陽師,,step174_validate_repair_7_9,12987,12987,jinpo_result_db_7_part021.csv
step174_7_361920,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0247|EIK_0103|EIK_0101|EIK_0071|EIK_0170|EIK_0308,島左近|長野業正|山県昌景(泰然)|納涼忍お綾|遠山景任|朝倉景鏡,EIK_0247|EIK_0103|EIK_0101|EIK_0071|EIK_0170|EIK_0308,侍|もののふ|根性の絆|泰然自若|知勇兼備|柔能制剛|謀略家,侍|もののふ|根性の絆|泰然自若|知勇兼備|柔能制剛|謀略家,9287,1174,367,405,231,260,173,263,263,284,280,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0071|EIK_0101|EIK_0103|EIK_0170|EIK_0247|EIK_0308||もののふ|侍|柔能制剛|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,12987,12987,jinpo_result_db_7_part021.csv
step174_7_361921,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0247|EIK_0103|EIK_0101|EIK_0087|EIK_0150|EIK_0331,島左近|長野業正|山県昌景(泰然)|香宗我部親泰|直江兼続|果心居士,EIK_0247|EIK_0103|EIK_0101|EIK_0087|EIK_0150|EIK_0331,侍|もののふ|根性の絆|泰然自若|知勇兼備|柔能制剛|謀略家,侍|もののふ|根性の絆|泰然自若|知勇兼備|柔能制剛|謀略家,9351,1185,309,411,181,274,174,268,272,290,272,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0087|EIK_0101|EIK_0103|EIK_0150|EIK_0247|EIK_0331||もののふ|侍|柔能制剛|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,12987,12987,jinpo_result_db_7_part021.csv
step174_7_361922,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0247|EIK_0245|EIK_0236|EIK_0109|EIK_0107|EIK_0291,島左近|滝川一益(風雲)|城大工かんな|大祝鶴|井伊直虎|山県昌景,EIK_0247|EIK_0245|EIK_0236|EIK_0109|EIK_0107|EIK_0291,鎧袖一触|一気呵成|女傑の絆|戦場の華|軍学の絆|豪傑|もののふ,鎧袖一触|一気呵成|女傑の絆|戦場の華|軍学の絆|豪傑|もののふ,9671,1133,948,119,170,134,454,86,87,103,82,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0107|EIK_0109|EIK_0236|EIK_0245|EIK_0247|EIK_0291||もののふ|一気呵成|女傑の絆|戦場の華|豪傑|軍学の絆|鎧袖一触,,step174_validate_repair_7_9,12987,12987,jinpo_result_db_7_part021.csv
step174_7_361923,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0008|EIK_0242|EIK_0388|EIK_0062|EIK_0160|EIK_0076,風魔小太郎(野望)|仙桃院|お市(八雷)|直江景綱|風魔小太郎|伊賀崎道順,EIK_0008|EIK_0242|EIK_0388|EIK_0062|EIK_0160|EIK_0076,能鷹隠爪|影の者|王佐之才|忍術の絆|忍びの絆|飛道具使いの絆|一気呵成,能鷹隠爪|影の者|王佐之才|忍術の絆|忍びの絆|飛道具使いの絆|一気呵成,9854,929,416,137,506,124,490,130,129,128,143,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0008|EIK_0062|EIK_0076|EIK_0160|EIK_0242|EIK_0388||一気呵成|影の者|忍びの絆|忍術の絆|王佐之才|能鷹隠爪|飛道具使いの絆,,step174_validate_repair_7_9,12986,12986,jinpo_result_db_7_part021.csv
step174_7_361924,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0017|EIK_0064|EIK_0095|EIK_0359|EIK_0322|EIK_0278,堀秀政|雑賀孫市(道化)|柳生宗矩|塩屋秋貞|北条氏政|願証寺証恵,EIK_0017|EIK_0064|EIK_0095|EIK_0359|EIK_0322|EIK_0278,才腕の絆|技巧伝承|文明開化|多芸多才|侍|知勇兼備|立役者,才腕の絆|技巧伝承|文明開化|多芸多才|侍|知勇兼備|立役者,9007,1160,209,148,367,289,400,328,343,360,375,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0017|EIK_0064|EIK_0095|EIK_0278|EIK_0322|EIK_0359||侍|多芸多才|才腕の絆|技巧伝承|文明開化|知勇兼備|立役者,,step174_validate_repair_7_9,12986,12986,jinpo_result_db_7_part021.csv
step174_7_361925,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0042|EIK_0138|EIK_0093|EIK_0091|EIK_0114|EIK_0273,谷忠澄|原田宗時|大内義隆|豊臣秀次|細川藤孝(立役)|岡部正綱,EIK_0042|EIK_0138|EIK_0093|EIK_0091|EIK_0114|EIK_0273,傾奇者|多芸多才|文明開化|山紫水明|技巧伝承|文化人の絆|巧言令色,傾奇者|多芸多才|文明開化|山紫水明|技巧伝承|文化人の絆|巧言令色,9307,899,108,143,304,299,388,389,392,376,381,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0042|EIK_0091|EIK_0093|EIK_0114|EIK_0138|EIK_0273||傾奇者|多芸多才|山紫水明|巧言令色|技巧伝承|文化人の絆|文明開化,,step174_validate_repair_7_9,12986,12986,jinpo_result_db_7_part021.csv
step174_7_361926,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0042|EIK_0270|EIK_0061|EIK_0119|EIK_0095|EIK_0256,谷忠澄|鵜殿長持|林崎甚助|上泉信綱|柳生宗矩|魔女ルシア,EIK_0042|EIK_0270|EIK_0061|EIK_0119|EIK_0095|EIK_0256,竜飛鳳舞|巧言令色|武芸の絆|剣豪の絆|技巧伝承|多芸多才|文明開化,竜飛鳳舞|巧言令色|武芸の絆|剣豪の絆|技巧伝承|多芸多才|文明開化,9508,1058,460,169,411,263,391,178,173,161,214,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0042|EIK_0061|EIK_0095|EIK_0119|EIK_0256|EIK_0270||剣豪の絆|多芸多才|巧言令色|技巧伝承|文明開化|武芸の絆|竜飛鳳舞,,step174_validate_repair_7_9,12986,12986,jinpo_result_db_7_part021.csv
step174_7_361927,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0039|EIK_0090|EIK_0050|EIK_0103|EIK_0089,山中鹿之介|十河一存|渡辺守綱|渡辺了|長野業正|村上義清,EIK_0082|EIK_0039|EIK_0090|EIK_0050|EIK_0103|EIK_0089,武芸の絆|もののふ|侍|根性の絆|泰然自若|勇猛果敢|猛将の絆,武芸の絆|もののふ|侍|根性の絆|泰然自若|勇猛果敢|猛将の絆,9168,1967,583,367,221,0,113,137,143,151,136,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0039|EIK_0050|EIK_0082|EIK_0089|EIK_0090|EIK_0103||もののふ|侍|勇猛果敢|根性の絆|武芸の絆|泰然自若|猛将の絆,,step174_validate_repair_7_9,12986,12986,jinpo_result_db_7_part021.csv
